Katie of the M.C.Davies Karri & Jarrah Company|Woodland, E. W.|This loco began its timber mill service at Karridale in the SW of WA and was later used by other mills, and the Public Works Department at Wyndham. It was preserved in a Margaret River park in 1963. This article gives a general description of the loco, its tramway service, and subsequent wanderings. 2 photos, 1 map. Contribution from JL Buckland (with 2 photos) appears in Bn 356, Jun 1967, Bn 365, Mar 1968, p 72. Additional information(with photo) from the writer appears in Bn 371, Sep 1968, p 228. Another contribution from JL Buckland appears in Bn 395, Sep 1970, |17|342|Apr|1966|83-85
Early Baldwin locomotives of the Queensland Railways|Buckland, J. L.|This article considers the A10 4-4-0. Bll 2-6-0, A12 4-4-0, and C13 2-8-0 locos built for the QR by Baldwin in the late 1870s and 1880s. It gives technical details and various transfers of ownership and location, but little information on performance and duties. The note also mentions the Cl 6 Baldwins. 4 photos. Contribution from JW Knowles (with 3 photos) appears in Bn 348, Oct 1966, |17|342|Apr|1966|86-90
Loco performance - acceleration|Abbott, R. L.|This topic is clearly explained in this article. A table of results is included. Railways Diesel Locos/ Locomotive Performance|17|342|Apr|1966|90-92
Some Australian loco stalwarts|Woodhouse, R. K. E.|This article pays tribute to the QR PB15 and C17 Classes, the NSWR C32, D50 and D53 Classes, and the VR DD Class (later Dl, D2, D3 Classes). Contribution from JW Knowles appears in Bn 347, Sep 1966, p 215. |17|342|Apr|1966|92-94
The last of the 58-class 'mountain' locomotives [Letter]|Poole, L. G.|This class of heavy goods loco was introduced in 1950. The last was scrapped in 1964. This article briefly describes the construction and short working life of these locos. 1 photo. Contribution from CA Cardew appears in Bn 324 Oct 1964 |17|342|Apr|1966|94
The closure and demolition of North Melbourne loco depot [Letter]|Middleton, A. T.|This article is a nostalgic account of the everyday activities of the North Melbourne Loco Depot. It provides good descriptions of facilities of the depot and the classes of locos which it serviced. 5 photos. Contribution from CC -Singleton appears in Bn 341, Mar 1966, p 72. Contribution from AT Middleton appears in Bn 342, Apr 1966, |17|342|Apr|1966|94-95
One hundred years of railways in Queensland [Corrigenda]|Knowles, J. W.|This survey covers several aspects of the 100 years of railway development in Qld. The reasons for and details of the development of numerous isolated systems, the light track standard, major engineering works, locos and rolling stock, safeworking, and briefly administration, the effects of the Second World war and traffic, are covered. 18 photos, 2 maps. A corrigenda appears in Bn 342, Apr 1966, p 95. |17|342|Apr|1966|95
Early Baldwin locomotives of the Queensland Railways [Letter]|Knowles, J. W.|This article considers the A10 4-4-0. Bll 2-6-0, A12 4-4-0, and C13 2-8-0 locos built for the QR by Baldwin in the late 1870s and 1880s. It gives technical details and various transfers of ownership and location, but little information on performance and duties. The note also mentions the Cl 6 Baldwins. 4 photos. Contribution from JW Knowles (with 3 photos) appears in Bn 348, Oct 1966, |17|342|Apr|1966|237-239
Heavy freight locomotives of the VR [2]|Buckland, J. L.|This article reviews in detail the 26 C-Class 2-8-0 locos built at Newport between 1918 and 1926, the last two of which were withdrawn from service in 1962. It also reviews the X-Class locos, 29 of which were built at Newport between 1929 and 1947. This class was designed to replace the C-Class in conformity with the policy of designing locos capable of conversion to 1435 mm gauge. The article also gives an account of the progressive development and improvement of the boiler design of the X-Class. 18 photos, 1 diagram. Article is continued in Bn 343, May 1966, |17|343|May|1966|107-115
Queensland Railways' axle-loads|Abbott, R. L.|This note compares QR axle loads with other government railways in Australia and asks why QR loads on 60 pound (30 kg) track are so light. The reply gives considerable detail of permitted axle loads, mentions bridge limitations and admits the conservatism and its effects on loco design. Contributions from JW Knowles appears in Bn 347, Sep 1966, |17|343|May|1966|115-116
The VR's Y-class no. 108|Bakewell, G.|This short note is an extended caption to the accompanying photo of the loco now preserved at the Newport Railway Museum. 1 photo. |17|343|May|1966|116-117
The closure and demolition of North Melbourne loco depot [Letter]|Larsen, W. H.|This article is a nostalgic account of the everyday activities of the North Melbourne Loco Depot. It provides good descriptions of facilities of the depot and the classes of locos which it serviced. 5 photos. Contribution from CC -Singleton appears in Bn 341, Mar 1966, p 72. Contribution from AT Middleton appears in Bn 342, Apr 1966, |17|343|May|1966|117-120
The notorious Otford tunnel and the Stanwell Park deviation|Chamberlain, B.|This is a description of the conditions encountered by loco crews when traversing the original single line tunnel at Otford. Methods used to ease conditions are described prior to the elimination of the original single line tunnel by the deviation opened in 1920. 5 photos, 1 map, 3 drawings. Contribution from GL Johnson appears in Bn 349, Nov 1966, p 263. |17|344|Jun|1966|121-127
Railway towns of Australia|Manning, I. G.|This unique article seeks to answer (1 ) what determines the pattern of railway employment, and (2) in what ways does the railway town differ from the normal distribution of country towns, so that there can arise places excessively dependent on the railways for their existence ? 2 maps. Railways / Country Railways Railway Centres|17|344|Jun|1966|128-134
Heavy freight locomotives of the VR [3]|Buckland, J. L.|This article reviews in detail the 26 C-Class 2-8-0 locos built at Newport between 1918 and 1926, the last two of which were withdrawn from service in 1962. It also reviews the X-Class locos, 29 of which were built at Newport between 1929 and 1947. This class was designed to replace the C-Class in conformity with the policy of designing locos capable of conversion to 1435 mm gauge. The article also gives an account of the progressive development and improvement of the boiler design of the X-Class. 18 photos, 1 diagram. Article is continued in Bn 343, May 1966, |17|344|Jun|1966|134-141
First loco deliveries by rail across the continent|Wright, H. J.|In Jan/Feb 1966 WAR D/E loco K201 ran over seven railway systems on its 5300 km delivery run from Brisbane to Perth. 1 photo. Contribution from GL Johnson appears in Bn 350, Dec 1966, p 288. |17|344|Jun|1966|141-144
The South Maitland Railways|Delaney, J. W.|This line was opened in 1902 for the carriage of coal. The article details the construction of the line and train operations over it. 20 photos, 1 map, 17 diagrams. Contribution from E Webber appears in Bn 349, Nov 1966, p 263. |17|345|Jul|1966|145-164
Boat trains on the QR|Knowles, J. W.|This article collects and inters information about the train services connecting with shipping services from Brisbane to Gladstone, Rockhampton to Port Aima and Broadmount, Townsville to Townsville Jetty, lnnisfail to Mourilyan Harbour (on QR 610 mm gauge line), and Brisbane to Pinkenba. The Port Douglas Shire 610 mm gauge tramway service from Mossman to Port Douglas is covered. The date of introduction of the Boat Mail connecting at Gladstone with the steamer to Townsville is not given but the train did not run onto the wharf until 1909. |17|345|Jul|1966|164-166
Unto Caesar [Editorial]|Fookes, R. S.||17|345|Jul|1966|166
Heavy freight locomotives of the VR [Letter]|Irving, B.|This article reviews in detail the 26 C-Class 2-8-0 locos built at Newport between 1918 and 1926, the last two of which were withdrawn from service in 1962. It also reviews the X-Class locos, 29 of which were built at Newport between 1929 and 1947. This class was designed to replace the C-Class in conformity with the policy of designing locos capable of conversion to 1435 mm gauge. The article also gives an account of the progressive development and improvement of the boiler design of the X-Class. 18 photos, 1 diagram. Article is continued in Bn 343, May 1966, |17|345|Jul|1966|167
The railways of Maryborough|Armstrong, J.|This article describes the development of Maryborough as the principal centre of an isolated system with lines to Gympie, Kilkivan, Biggenden, Childers and Bundaberg. The Maryborough station and yard, and wharf branch and environs are described, as are train operations based on Maryborough in later years (it having ceased to be an isolated system in 1891). The loco depot and Walkers Limited are mentioned. 7 photos, 2 maps, 1 diagram. Contributions from EA Downs and the writer (with 3 photos) appear in Bn 351, Jan 1967, |17|346|Aug|1966|170-182
Notes on the DD-class locomotives of the VR|Southern, J. L. N.|This article traces in detail the variations, conversions, re-classifications and re-numbering of the DD-Class locos. 4 photos. |17|346|Aug|1966|182-187
The loco named'nobby', alias 'rabbit'|Eardley, G. H.|This is the story of one small 0-4-0 steam tank loco built by Baldwins in 1882 and scrapped prior to 1946. During its life it had two nick-names. 2 photos. Contribution from GM Best appears in Bn 351, Jan 1967, p 22 with the writer's reply in Bn 359, Sep 1967, p 202. |17|346|Aug|1966|188-191
The Helensburgh deviation|Singleton, C. C.|This article describes the construction of the original single line at Heiensburgh, and gives details of the subsequent deviations and duplication of the line. 5 photos, 2 maps, 11 diagrams. An errata appears in Bn 349 Nov 1966, p 262. |17|347|Sep|1966|97-106
The decline of steam power on the TGR, 1945-1965 [1]|Stokes, H. J. W.|The TGR introduced main line D/E locos in 1950. This article gives an excellent overview of the motive power situation immediately prior to the introduction of the diesels, and traces the demise of steam locos from 1950 to 1965 and the changes in workings which contributed to this demise. 15 photos, 1 map. Article is continued in Bn 348, Oct 1966, |17|347|Sep|1966|193-202
The roaring twenties on the main suburban line|Dunstan, A. H.|This article contains personal recollections of train working in the 1920s in the Sydney suburban area. 4 photos. Contribution from JL Buckland appears in Bn 352, Feb 1967, p 48. Contribution from P Rogers appears in Bn 356, Jun 1967, p 136. |17|347|Sep|1966|202-210
The loco named 'Sydney'|Eardley, G. H.|This is the history of an 0-6-0 saddle tank loco built by Manning Wardle (Builder's number 681) in 1878. 1 photo. |17|347|Sep|1966|210-212
Loco performance - momentum or velocity grades|Abbott, R. L.|The topic is clearly explained with examples of train operations in NSW. |17|347|Sep|1966|212-213
Queensland Railways' axle-loads [Letter]|Knowles, J. W.|This note compares QR axle loads with other government railways in Australia and asks why QR loads on 60 pound (30 kg) track are so light. The reply gives considerable detail of permitted axle loads, mentions bridge limitations and admits the conservatism and its effects on loco design. Contributions from JW Knowles appears in Bn 347, Sep 1966, |17|347|Sep|1966|213-215
The closure and demolition of North Melbourne loco depot [Letter]|Doenau, G.|This article is a nostalgic account of the everyday activities of the North Melbourne Loco Depot. It provides good descriptions of facilities of the depot and the classes of locos which it serviced. 5 photos. Contribution from CC -Singleton appears in Bn 341, Mar 1966, p 72. Contribution from AT Middleton appears in Bn 342, Apr 1966, |17|347|Sep|1966|215-216
The decline of steam power on the TGR, 1945-1965 [2]|Stokes, H. J. W.|The TGR introduced main line D/E locos in 1950. This article gives an excellent overview of the motive power situation immediately prior to the introduction of the diesels, and traces the demise of steam locos from 1950 to 1965 and the changes in workings which contributed to this demise. 15 photos, 1 map. Article is continued in Bn 348, Oct 1966, |17|347|Sep|1966|217-219
A comparative test - steam versus diesel|Abbott, R. L.|4 photos, 1 diagram. Contribution from J Seletto appears in Bn 351, Jan 1967, p 23. Rail ways / Steam Locos / Locomotive Performance / Diesel Locos / Seletto, J|17|348|Oct|1966|229-237
The first fruits of phoenix - the Q class locomotive|Doenau, G.|This is a comprehensive account of the ten 0 Class 0-6-0 locos built by the Phoenix Foundry Company of Ballarat for the VR in 1873 and 1874. It also reports the complaints about faulty construction of these locos and the subsequent public inquiry. 4 photos. Contribution from LG Poole appears in Bn 352, Feb 1967, p 47. |17|349|Nov|1966|241-249
The Hopetoun-Ravensthorpe railway|Nugent, P. W.|This isolated railway connected Ravensthorpe (a copper mining centre) to the Port of Hopetoun. It opened in 1909 and closed in 1935. Background history of the area is given, and account is made of the construction, operation and rollina stock of the line. Station diagrams are includid. 10 photos, 2 maps, 6 diagrams. Contribution from i Hawks appears in Bn 375, Jan 1969, p 22. |17|349|Nov|1966|249-262
Serving two lines at once|Knowles, J. W.|This note describes the railmotor service which from 1931 to 1955 served both the Eton and Kungurri branches west of Mackay. Some passengers had a lengthy refreshment halt while the side trip to Eton was run. 1 map. |17|349|Nov|1966|262
Museum piece|Bakewell, G.|This is a very brief article illustrating an old parcels label valid for transit from Victoria Square to Glenelg 1 photo. |17|349|Nov|1966|264
The Sydney scene - 1902 [1]|Singleton, C. C.|This is an account of the passenger services through the Sydney Station of 1874 (known as Redfern. Station) but now removed. Operations are focussed on a particular day in Oct 1902. The various locos and carriages used are mentioned. 17 photos, 4 diagrams. Article is continued in Bn 351, Jan 1967, |17|350|Dec|1966|265-268
I' class locomotive NO. 161 of the SAR (2ND SERIES)|Eardley, G. H.|This article describes this 0-4-0 saddle tank loco and its operations around the Port Adelaide area. 2 photos. |17|350|Dec|1966|281-284
End of the Victorian Railways' horse-power era|Potts, D. G.|This note commemorates the retirement of the last horse used for shunting by the VR. On 30 Jun 1966, 'Prince' was replaced at Ballarat goods shed by a 55 hp tractor. 2 photos. |17|350|Dec|1966|284-286
Australia's first television equipped level crossing|Reed, N. F.|This article describes the closed circuit television link between Railway Street level crossing and Wickham signal box on the Hamilton-Newcastle line. It was brought into use on 19 May 1966. 2 photos. |17|350|Dec|1966|286-288
The Sydney scene - 1902 [2]|Singleton, C. C.|This is an account of the passenger services through the Sydney Station of 1874 (known as Redfern. Station) but now removed. Operations are focussed on a particular day in Oct 1902. The various locos and carriages used are mentioned. 17 photos, 4 diagrams. Article is continued in Bn 351, Jan 1967, |18|351|Jan|1967|1-7
The VR's first no. 1 loco|Harvey, J. Y.|This is a history of this 2-2-2 loco, its dimensions, and the various locations where it had been used, including the Katamatite Tramway and in SA. Mention is made of a fast run from Echuca to Bendigo in 1877 to convey workers who had been injured in an accident during the construction of the iron bridge across the Murray River. This loco was re-numbered No. 12 in Aug 1860 and was rebuilt to 2-4-0 type ten years later. 2 photos, 4 maps, 1 diagram. |18|351|Jan|1967|8-12
The adoption of the continuous brake|Kerr, J. D.|This article briefly covers the adoption of continuous brakes on QR passenger trains in the period 1877-89. It was then that the decision to adopt the vacuum brake was changed in favour of the Westinghouse automatic air brake. |18|351|Jan|1967|12-14
The Gd class locomotives of South Australia|Eardley, G. H.|These two 0-4-4 locos were built originally for the Holdfast Bay Railway Co and were sold to the SAR in 1899. 2 photos. |18|351|Jan|1967|14-17
Heavy freight locomotives of the VR [Letter]|Buckland, J. L.|This article reviews in detail the 26 C-Class 2-8-0 locos built at Newport between 1918 and 1926, the last two of which were withdrawn from service in 1962. It also reviews the X-Class locos, 29 of which were built at Newport between 1929 and 1947. This class was designed to replace the C-Class in conformity with the policy of designing locos capable of conversion to 1435 mm gauge. The article also gives an account of the progressive development and improvement of the boiler design of the X-Class. 18 photos, 1 diagram. Article is continued in Bn 343, May 1966, |18|351|Jan|1967|17
The railways of Maryborough [Letter]|Downs, E. A.; Armstrong, J.|This article describes the development of Maryborough as the principal centre of an isolated system with lines to Gympie, Kilkivan, Biggenden, Childers and Bundaberg. The Maryborough station and yard, and wharf branch and environs are described, as are train operations based on Maryborough in later years (it having ceased to be an isolated system in 1891). The loco depot and Walkers Limited are mentioned. 7 photos, 2 maps, 1 diagram. Contributions from EA Downs and the writer (with 3 photos) appear in Bn 351, Jan 1967, |18|351|Jan|1967|18-20
New bogie bulk wheat wagons for Victoria|Turton, K. W.|This is a brief account of the GJX bulk wheat wagons, together with some history of wheat handling in Vic. The early use of these wagons on the VR is described. 1 photo. |18|351|Jan|1967|20-22
Heavy freight locomotives of the VR [Letter]|Poole, L. G.|This article reviews in detail the 26 C-Class 2-8-0 locos built at Newport between 1918 and 1926, the last two of which were withdrawn from service in 1962. It also reviews the X-Class locos, 29 of which were built at Newport between 1929 and 1947. This class was designed to replace the C-Class in conformity with the policy of designing locos capable of conversion to 1435 mm gauge. The article also gives an account of the progressive development and improvement of the boiler design of the X-Class. 18 photos, 1 diagram. Article is continued in Bn 343, May 1966, |18|351|Jan|1967|22
The closure and demolition of North Melbourne loco depot [Letter]|Poole, L. G.|This article is a nostalgic account of the everyday activities of the North Melbourne Loco Depot. It provides good descriptions of facilities of the depot and the classes of locos which it serviced. 5 photos. Contribution from CC -Singleton appears in Bn 341, Mar 1966, p 72. Contribution from AT Middleton appears in Bn 342, Apr 1966, |18|351|Jan|1967|22
Historical jottings from the Illawarra railway|Eardley, G. H.|This note contains an extract from the lllawarra Mercury of 9 Feb 1892 written by an irate passenger who had travelled on the 7.50 am train from Kiama and thought that the service could be improved. |18|351|Jan|1967|23
Re-birth of a railway - history of the Maryborough-Ararat line|Turton, K. W.|This is a full account of the line giving history, construction, station descriptions and diagrams. The section Avoca to Ararat was closed in 1959 and re-opened in 1966, mainly to move export oats to Portland. A report is included of the re-opening ceremonies to which the ARHS and others ran a special train. 6 photos, 1 map, 16 diagrams. Contribution from MHW Clerk appears in Bn 356, Jun 1967, p 131. |18|352|Feb|1967|25-38
Gift (iron) horses to museum|Larsen, W. H.|This is a brief description of an ARHS SA Div tour to Broken Hill in Sep 1965 to collect two locos from the Silverton Tramway Company for the proposed Adelaide rail museum. 2 photos. |18|352|Feb|1967|38-40
The wagon classification system of the QR|Kerr, J. D.|The wagon classification system is described, tracing its development from the single letter classification widely adopted in 1890. The various suffixes and occasional prefixes added over the years are explained. |18|352|Feb|1967|40-42
The railway bridge at Como|Eardley, G. H.|This article describes the construction and testing of this bridge which was opened on 15 Cot 1884. 2 photos. |18|352|Feb|1967|42, 44-47
The first fruits of phoenix - the Q class locomotive|Poole, L. G.|This is a comprehensive account of the ten 0 Class 0-6-0 locos built by the Phoenix Foundry Company of Ballarat for the VR in 1873 and 1874. It also reports the complaints about faulty construction of these locos and the subsequent public inquiry. 4 photos. Contribution from LG Poole appears in Bn 352, Feb 1967, p 47. |18|352|Feb|1967|47-48
The 'buzzwinkers'of the Victorian Railways [Letter]|Turton, K. W.||18|352|Feb|1967|48
Centenary of the opening of the southern line to Mittagong|Singleton, C. C.|This is a very detailed account of the original line from Picton to Mittaaong, together with details of subsequent deviations and regrad;.ngs. 10 photos, 1 map, 20 diagrams. |18|353|Mar|1967|50-68
Early Baldwin locomotives of the Queensland Railways [Letter]|Buckland, J. L.|This article considers the A10 4-4-0. Bll 2-6-0, A12 4-4-0, and C13 2-8-0 locos built for the QR by Baldwin in the late 1870s and 1880s. It gives technical details and various transfers of ownership and location, but little information on performance and duties. The note also mentions the Cl 6 Baldwins. 4 photos. Contribution from JW Knowles (with 3 photos) appears in Bn 348, Oct 1966, |18|353|Mar|1967|68
Early Baldwin locomotives of the Queensland Railways [Errata]|Knowles (?), J. W. |This article considers the A10 4-4-0. Bll 2-6-0, A12 4-4-0, and C13 2-8-0 locos built for the QR by Baldwin in the late 1870s and 1880s. It gives technical details and various transfers of ownership and location, but little information on performance and duties. The note also mentions the Cl 6 Baldwins. 4 photos. Contribution from JW Knowles (with 3 photos) appears in Bn 348, Oct 1966, |18|353|Mar|1967|68
Queensland Railways' axle-loads [Letter- errata]|Knowles, J. W.|This note compares QR axle loads with other government railways in Australia and asks why QR loads on 60 pound (30 kg) track are so light. The reply gives considerable detail of permitted axle loads, mentions bridge limitations and admits the conservatism and its effects on loco design. Contributions from JW Knowles appears in Bn 347, Sep 1966, |18|353|Mar|1967|68
The Sydney scene - 1902 [Errata]|Singleton, C. C.|This is an account of the passenger services through the Sydney Station of 1874 (known as Redfern. Station) but now removed. Operations are focussed on a particular day in Oct 1902. The various locos and carriages used are mentioned. 17 photos, 4 diagrams. Article is continued in Bn 351, Jan 1967, |18|353|Mar|1967|68
The centenary of the opening of the railway to Toowoomba|Knowles, J. W.|15 photos, 4 maps. Additional information from the writer appears in Bn 365, Mar 1968, p 71 and Bn 391, May 1970,|18|354|Apr|1967|69-94
Research - taking a second - and a third - look|Wylie, R. F.|This writer cautions researchers on relying too heavily on oral history, stressing that official records must be consulted and interpreted with care. Contributions -from JD Kerr and LG Poole appear in Bn 359, Sep 1967, p 204 and Bn 368, Jun 1968, p 152 respectively. |18|354|Apr|1967|94-95
The Glenorchy-Ararat regrading, 1933-1934|Andrews, F. B.|This comprehensive article sets out the methods used to regrade this part of the main line to SA. The article contains details of the amounts of filling and spoil handled, the grades on the line before and after, and train load improvements. 5 photos, 2 maps, 1 diagram. |18|355|May|1967|97-105
Railways in the ACT [1]|MacDonald, B. T.; Singleton, C. C.|This two-part article (one part written by each writer) describes the railways proposed for the National Capital, the temporary construction lines built around Canberra, and the permanent line built to connect Canberra with the NSWR at Queanbeyan. 13 photos, 3 maps, 10 diagrams. Article is continued in Bn 361, Nov 1967, |18|355|May|1967|106-116
The K-class locomotives of South Australia|Eardley, G. H.|This is a detailed history of this class of 18 0-6-4 tank locos introduced by the SAR in 1879. 4 photos. |18|356|Jun|1967|117-121
The branch line to Navarre|Turton, K. W.|This article is a brief account of this line which was built in 1914, with descriptions of stations and sidings, train services and safeworking. 1 map. |18|356|Jun|1967|122-124
The decline of steam power on the TGR, 1945-1965 [Letter]|Buckland, J. L.|The TGR introduced main line D/E locos in 1950. This article gives an excellent overview of the motive power situation immediately prior to the introduction of the diesels, and traces the demise of steam locos from 1950 to 1965 and the changes in workings which contributed to this demise. 15 photos, 1 map. Article is continued in Bn 348, Oct 1966, |18|356|Jun|1967|124
The Sydney scene - 1902 [Errata]|Singleton, C. C.|This is an account of the passenger services through the Sydney Station of 1874 (known as Redfern. Station) but now removed. Operations are focussed on a particular day in Oct 1902. The various locos and carriages used are mentioned. 17 photos, 4 diagrams. Article is continued in Bn 351, Jan 1967, |18|356|Jun|1967|124
Early railmotors of NSW|Preston, R. G.|This is a descriptive history of NSWR Rail Motors Nos. 1 and 2 and their trailers. 5 photos, 2 diagrams. Contributions from GL Johnson and P Nave appear in Bn 365, Mar 1968, p 72 and Bn 367, May 1968, |18|356|Jun|1967|125-131
Locomotives 'samson no. 1 and no. 21|Woodland, E. W.|Two similar locos named 'Samson' worked at the Jarrahdale timber mills from the 1880s, and later in other mills of what became Millars Karri and Jarrah (1902) Co Ltd. This article describes these locos and their movements around the mills. 3 photos. |18|356|Jun|1967|132-134
The AD-60 class locomotives and improvements in design|Wright, H. J.|This article deals with the arrival, early testing and later operations of this class of Beyer-Garratt locos introduced by the NSWR. 7 photos. Contributions from LG Poole and P Nave appear in Bn 362, Dec 1967, p 275 and Bn 366, Apr 1968, p 95 respectively. Further contribution from LG Poole appears in Bn 368, Jun 1968, p 151. Contribution from G Kautman appears in Bn 375, Jan 1969, p 21. |18|357|Jul|1967|138-146
The rail motors of the QR [1]|Knowles, J. W.|This article covers the history of rail motors in QLD from the unsuccessful McKeen cars of 1915 to the time of writing. The small motor car conversions, the long series of small bodied units which with passenger and freight trailers became the main stay of branch lines from 1927, and the post-war 1800, 1900 and 2000 Class railcars are all covered. The steam cars used at Rockhampton, inspection cars and unusual variations, plus the 1929 re-numbering are treated as well as information about where and how they operated. 24 photos, 4 maps, 15 diagrams. Article is continued in Bn 358 Aug 1967 |18|357|Jul|1967|147-153
The battle of Scallan's Hill|Turton, K. W.|This brief article describes the 1 in 62 graded section near Stawell on the main western line between Melbourne and Serviceton. Details are given of how trains were assisted up the grade with the use of bank engines. 1 photo. |18|357|Jul|1967|154-155
The rail motors of the QR [2]|Knowles, J. W.|This article covers the history of rail motors in QLD from the unsuccessful McKeen cars of 1915 to the time of writing. The small motor car conversions, the long series of small bodied units which with passenger and freight trailers became the main stay of branch lines from 1927, and the post-war 1800, 1900 and 2000 Class railcars are all covered. The steam cars used at Rockhampton, inspection cars and unusual variations, plus the 1929 re-numbering are treated as well as information about where and how they operated. 24 photos, 4 maps, 15 diagrams. Article is continued in Bn 358 Aug 1967 |18|358|Aug|1967|157-171
trailable points and automatic staff working for unattended crossing loops|Buckland, J. L.|This is a detailed article on the unattended crossing loop at Berrybank on the Gheringhap-Maroona freight only line. A description is given of the point work and the safeworking methods used. 3 photos, 1 diagram. |18|358|Aug|1967|172-177
The British-Australian oil company's railway, near murrurundi|Eardley, G. H.|This short line 2 km in length connected a plant that extracted oil from oil shale with the NSWR near Temple Court station, near Murrurundi. The article describes this line which was opened in 1910 and finally closed in 1931. 2 photos, 1 diagram. |18|358|Aug|1967|177-180
The centenary of the Central line|Knowles, J. W.|This history traces the construction of the Central Line as an isolated system from Rockhampton to Westwood in 1867 and extended in many stages via Emerald, Alpha and Barcaldine to Longreach. It was completed in 1892 and the later extension to Winton was opened 1926-1928. Station details are provided only for Rockhampton to Westwood, while most of the history emphasises operations as an isolated railway, including its locos and rolling stock. The use of the Winton route to North QLD in flood times and at the time of the 1960 Midlander disaster is covered. 17 photos, 3 maps. |18|359|Sep|1967|181-202
Research - taking a second - and a third - look [Letter]|Kerr, J. D.|This writer cautions researchers on relying too heavily on oral history, stressing that official records must be consulted and interpreted with care. Contributions -from JD Kerr and LG Poole appear in Bn 359, Sep 1967, p 204 and Bn 368, Jun 1968, p 152 respectively. |18|359|Sep|1967|204
A short history of the Muswellbrook-Merriwa Branch line|Preston, R. G.|This article describes the features of this branch line and train operations over it. The line was opened to Denman on 26 Apr 1915 and to Merriwa on 29 Oct 1917. 8 photos, 2 maps, 8 diagrams. Contribution from CC Singleton (with photo) appears in Bn 368, Jun 1968, p 151. |18|360|Oct|1967|205-14
The rail motors of the QR [3]|Knowles, J. W.|This article covers the history of rail motors in QLD from the unsuccessful McKeen cars of 1915 to the time of writing. The small motor car conversions, the long series of small bodied units which with passenger and freight trailers became the main stay of branch lines from 1927, and the post-war 1800, 1900 and 2000 Class railcars are all covered. The steam cars used at Rockhampton, inspection cars and unusual variations, plus the 1929 re-numbering are treated as well as information about where and how they operated. 24 photos, 4 maps, 15 diagrams. Article is continued in Bn 358 Aug 1967 |18|360|Oct|1967|214-221
Record run with 3616|Abbott, R. L.|This article describes a test run from Sydney to Moss Vale with return to Sydney via Wollongong.  The loco used was 3616 which was fitted with a Giesl Ejector. |18|360|Oct|1967|222-224
The L-class locomotives of South Australia|Eardley, G. H.|This article describes these 4-4-0 tender locos, which were initally tank locos, first introduced in 1880 on the SAR. 2 photos. |18|360|Oct|1967|225-227
Some impressions and reflections of the north-eastern line|Covell, C. M.|The article recounts rail journeys on The Sydney Limited, Spirit of Progress, Albury Express, and Daylight and includes details of A2 and S Class steam locos. Passenger cars included are the dining cars Avoca and Hopkins, the parlour cars Murray and Yarra, and the Spirit of Progress cars. Notes on gradients and curves are also included. 13 photos, 2 maps. Contribution from WH Larsen appears in Bn 367, May 1968, p 127. Contribution from JLN Southern (with 3 photos) and reply from . WH Larsen appear in Bn 386, Dec 1969, |18|361|Nov|1967|229-244
Railways in the ACT [2]|MacDonald, B. T.; Singleton, C. C.|This two-part article (one part written by each writer) describes the railways proposed for the National Capital, the temporary construction lines built around Canberra, and the permanent line built to connect Canberra with the NSWR at Queanbeyan. 13 photos, 3 maps, 10 diagrams. Article is continued in Bn 361, Nov 1967, |18|361|Nov|1967|244-252
The avon valley deviation|Zeplin, N.|This dual-gauge (1067 mm and 1435 mm) deviation from Bellevue to East Northern represented the first stage in the Kaigoorlie-Kwinana rail standardisation in WA. This detailed article covers the background to the project, and the construction and operation of the line. The route is described in detail, and station diagrams are included. 9 photos, 2 maps, 6 diagrams. |18|362|Dec|1967|253-265
The rail motors of the QR [4]|Knowles, J. W.|This article covers the history of rail motors in QLD from the unsuccessful McKeen cars of 1915 to the time of writing. The small motor car conversions, the long series of small bodied units which with passenger and freight trailers became the main stay of branch lines from 1927, and the post-war 1800, 1900 and 2000 Class railcars are all covered. The steam cars used at Rockhampton, inspection cars and unusual variations, plus the 1929 re-numbering are treated as well as information about where and how they operated. 24 photos, 4 maps, 15 diagrams. Article is continued in Bn 358 Aug 1967 |18|362|Dec|1967|267-275
The Wallerwang-Gwabegar branch line [1]|Singleton, C. C.; Clerk, L. A.|This article is a detailed account of the construction of the line which was opened to Capertee in 1882, to Rylstone and Mkjdgee in 1884, to Gulgong in 1909, to Dunedoo in 1910, to Binnaway and Coonabarabran in 1917, and to Gwabegar in 1923. 44 photos, 2 maps, 56 diagrams. Article is continued in Bn 370, Aug 1968, |19|363|Jan|1968|1-23
The Palmerston and Pine Creek railway|Harvey, J. Y.|This is a detailed article covering the construction of this northernmost part of the proposed north-south railway across Australia. 13 photos, 6 maps, 9 diagrams. Article is continued in Bn 365, Mar 1968, Government Railways Country / Railways / North Australia Railway Darwin Pine Creek NT / Estell, D|19|364|Feb|1968|25-48
The M-class locomotives of South Australia|Eardley, G. H.|These 0-4-2 tank locos were introduced from NZ in 1881. This article describes the type in SAR service. 1 photo, 1 diagram. A corrigendum appears in Bn 370, Aug 1968, p 203. |19|365|Mar|1968|49-52
Colliery railways of the Australian agricultural company in the Newcastle district|Webber, J.F.; Wylie, R. F.|This article covers the railway operations of this company which led to the construction of the Hunter Street coal overbridge. A brief account is also given of the company's coalmining activities. 10 photos, 2 maps. Contribution from K McCarthy appears in Bn 480, Oct 1977, p 240. |19|365|Mar|1968|53-63
